,player_id,season,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,ppr_sh,name,position,team
4558,00-0034613,2022,10,15,132.0,0,110.0,59.0,8.0,2.8454407250974327,0,6.068015099593061,0.6338097613906519,0.637994108292388,23.200000000000003,6,0.09202453987730061,0.09674582233948989,0.10766423357664233,0.21543346768754282,0.12441093308199812,0.0,0.15384615384615385,0.14035087719298245,0.05401126786795177,Tanner Hudson,TE,CIN
4559,00-0034613,2023,39,50,352.0,1,269.0,148.0,21.0,12.267451122139342,0,14.950453316122687,1.488940783562102,1.1439702311030844,80.2,12,0.11655011655011654,0.09824689554419284,0.08309938236945537,0.2534226912605291,0.1111111111111111,0.058823529411764705,0.14383561643835616,0.13496932515337423,0.07553069258443051,Tanner Hudson,TE,CIN
4581,00-0034672,2021,2,2,8.0,0,2.0,6.0,0.0,-0.39093501633033156,0,4.0,0.1111111111111111,0.02631578947368421,2.8,1,0.1,0.02631578947368421,0.07407407407407407,0.1710526315789474,0.05925925925925926,,0.0,0.0,0.07954545454545453,Ethan Wolf,TE,FA
4616,00-0034753,2018,34,50,552.0,3,531.0,193.0,28.0,38.76022655397537,0,18.36305814242658,1.5690142994018044,2.1638666457460096,107.2,16,0.08992805755395683,0.11055590256089944,0.12427559562137798,0.2233368083796548,0.1488673139158576,0.16666666666666666,0.15217391304347827,0.15346534653465346,0.07878182138867658,Mark Andrews,TE,BAL
4617,00-0034753,2019,64,98,852.0,10,1035.0,291.0,44.0,46.54352037721242,0,13.9012863455297,3.7136049802878017,4.6940080745995765,207.2,15,0.23389021479713604,0.2807160292921074,0.20830350751610593,0.57540814562939,0.2618315918869084,0.2702702702702703,0.2619047619047619,0.2634146341463415,0.13722217807094225,Mark Andrews,TE,BAL
4618,00-0034753,2020,58,88,701.0,7,899.0,182.0,37.0,36.731953717828915,0,12.077479505355589,3.4813331063028197,3.9761316179070163,170.10000000000002,14,0.2371967654986523,0.2731692494682467,0.15992970123022848,0.5743305478225758,0.2594374537379719,0.2916666666666667,0.26618705035971224,0.26993865030674846,0.13862176875183366,Mark Andrews,TE,BAL
4619,00-0034753,2021,107,153,1361.0,9,1574.0,450.0,75.0,56.80677659429325,2,16.585192349547494,4.382319558461445,5.516628898658568,301.1,17,0.25040916530278234,0.3002670736360168,0.2628504672897196,0.615827406862987,0.31895945629247713,0.42857142857142855,0.3588516746411483,0.3652173913043478,0.19844722134345674,Mark Andrews,TE,BAL
4620,00-0034753,2022,73,113,847.0,5,1105.0,243.0,48.0,24.135454185823722,1,11.516821958422282,4.310140713373472,4.936515361273608,190.5,15,0.2677725118483412,0.32094103979088007,0.20930232558139536,0.658411599605216,0.30434782608695654,0.2777777777777778,0.36923076923076925,0.3581081081081081,0.1693604310022937,Mark Andrews,TE,BAL
4621,00-0034753,2023,45,61,544.0,6,443.0,217.0,27.0,33.181763841275824,0,13.566261516261516,2.136886105140465,1.9447752587636964,135.4,10,0.21180555555555555,0.17805466237942122,0.1998158379373849,0.4601520632368703,0.2354978354978355,0.46153846153846156,0.2727272727272727,0.29464285714285715,0.15128491620111734,Mark Andrews,TE,BAL
4633,00-0034766,2018,39,56,502.0,4,596.0,177.0,25.0,13.94665118237026,0,14.176164602143906,1.6424043445169505,1.984491819452328,113.2,14,0.11642411642411643,0.1394478240524099,0.12438510189739986,0.28619443387810256,0.1668882978723404,0.3076923076923077,0.17857142857142858,0.1895424836601307,0.12032057141642397,Chris Herndon,TE,FA
4634,00-0034766,2019,1,2,7.0,0,12.0,5.0,0.0,-1.4842536669663584,0,0.5833333333333334,0.07407407407407407,0.05555555555555555,1.7000000000000002,1,0.06666666666666667,0.047058823529411764,0.04,0.13764705882352943,0.030434782608695653,0.0,0.0,0.0,0.021039603960396037,Chris Herndon,TE,FA
4635,00-0034766,2020,31,45,287.0,3,308.0,128.0,17.0,1.714193189581378,0,9.56637470863833,1.4817527930113141,1.408100878294939,73.7,11,0.12605042016806722,0.10739191073919108,0.11808118081180811,0.2749891588434537,0.13262476894639558,0.2727272727272727,0.1619047619047619,0.1724137931034483,0.09814104612762331,Chris Herndon,TE,FA
4636,00-0034766,2021,4,7,40.0,1,29.0,31.0,4.0,1.9023339864215814,0,3.2555555555555555,0.1844793656736004,0.09517789095838922,14.0,5,0.034653465346534656,0.019192587690271344,0.04626865671641791,0.06733426817201907,0.02799160251924423,0.1,0.06666666666666667,0.07142857142857142,0.02676045569233122,Chris Herndon,TE,FA
4657,00-0034788,2019,9,10,149.0,1,86.0,73.0,7.0,11.506943328829948,0,18.33980219653844,0.23717828903877372,0.23350664181819514,29.900000000000002,5,0.044444444444444446,0.04676454594888527,0.12227805695142378,0.10407830342577487,0.08427601809954752,0.1111111111111111,0.07692307692307693,0.08,0.055296641515017016,Jaeden Graham,TE,FA
4658,00-0034788,2020,3,5,25.0,0,18.0,14.0,1.0,-0.045735294348560274,0,9.375,0.14090250965250967,0.06896055595393652,5.5,4,0.033783783783783786,0.014007782101167316,0.039886039886039885,0.06188190135660953,0.026399155227032733,0.0,0.02127659574468085,0.019230769230769232,0.017760268664427797,Jaeden Graham,TE,FA
4672,00-0034798,2018,6,11,50.0,0,47.0,7.0,2.0,-7.371708272374235,0,3.146666666666667,0.4125108225108225,0.32400991165226734,11.0,6,0.062146892655367235,0.03476331360946745,0.011058451816745656,0.12103098987062481,0.04591368227731864,0.0,0.037037037037037035,0.03278688524590164,0.028958037171589533,Durham Smythe,TE,MIA
4673,00-0034798,2019,7,14,65.0,0,138.0,10.0,2.0,-3.973701846523909,0,4.237394957983193,0.3449666231475489,0.34781648945676424,13.5,8,0.04281345565749235,0.04361567635903919,0.012987012987012988,0.0991127245734699,0.028496273564226217,0.0,0.01694915254237288,0.015384615384615385,0.01897826637051199,Durham Smythe,TE,MIA
4674,00-0034798,2020,26,29,208.0,2,114.0,122.0,13.0,14.018864546893901,0,25.648845598845597,0.90758398563049,0.4878035368201597,58.800000000000004,13,0.06387665198237885,0.033216783216783216,0.09145427286356822,0.12238840454699484,0.06779661016949153,0.10526315789473684,0.07926829268292683,0.08196721311475409,0.052910052910052914,Durham Smythe,TE,MIA
4675,00-0034798,2021,34,41,357.0,0,260.0,160.0,15.0,14.968283768830588,0,30.941660042395338,1.2067827601002636,1.0362576080755252,70.0,15,0.07706766917293233,0.06506506506506507,0.10335917312661498,0.16765355581145053,0.10059171597633136,0.0,0.08021390374331551,0.07211538461538461,0.056100532153619286,Durham Smythe,TE,MIA
4676,00-0034798,2022,15,20,129.0,1,79.0,47.0,7.0,-0.7650937063072905,0,13.091666666666667,0.7050561503442715,0.3285850120468085,40.0,12,0.04987531172069826,0.022965116279069768,0.03715415019762846,0.0931850606043032,0.03961916461916462,0.045454545454545456,0.0457516339869281,0.045714285714285714,0.036508342156182684,Durham Smythe,TE,MIA
4677,00-0034798,2023,35,43,366.0,0,284.0,139.0,22.0,21.987229189360228,0,19.192350218211974,1.2935562071464708,1.1221567358051248,71.60000000000001,13,0.09772727272727273,0.08313817330210772,0.08606811145510836,0.2131014477325953,0.10263600673022995,0.0,0.12359550561797752,0.10945273631840796,0.05465064802234876,Durham Smythe,TE,MIA
4696,00-0034829,2018,22,32,202.0,0,275.0,96.0,9.0,-9.657579002053254,0,11.66326042378674,1.1417099401996427,1.2369710703297725,40.2,14,0.0784313725490196,0.08280638361939174,0.059149722735674676,0.18389216571904282,0.06724367509986684,0.0,0.06716417910447761,0.05806451612903226,0.03807322940541359,Mike Gesicki,TE,CIN
4697,00-0034829,2019,51,89,570.0,5,885.0,175.0,25.0,0.8591694691681786,0,11.312018017864398,2.268085910854732,2.5684613044041273,136.0,15,0.1505922165820643,0.16663528525701374,0.11808367071524967,0.35919655307870746,0.14478028956057912,0.23809523809523808,0.12376237623762376,0.13452914798206278,0.10922115678054578,Mike Gesicki,TE,CIN
4698,00-0034829,2020,53,85,703.0,6,940.0,167.0,36.0,20.42137467303916,0,10.522644674927395,2.425362694192512,3.5640505233107644,159.3,15,0.15947467166979362,0.2256361017762842,0.10583016476552598,0.4197208889257178,0.1853902953586498,0.25,0.18274111675126903,0.19004524886877827,0.12098611659628764,Mike Gesicki,TE,CIN
4699,00-0034829,2021,73,112,780.0,2,1038.0,221.0,39.0,17.902017548518067,1,14.886098284432196,3.127401003567923,3.8217989676441255,165.0,17,0.1821138211382114,0.23205902079141516,0.12811594202898552,0.4588179483404492,0.19817073170731708,0.09523809523809523,0.18932038834951456,0.18061674008810572,0.12080477947636618,Mike Gesicki,TE,CIN
4700,00-0034829,2022,32,52,362.0,5,490.0,97.0,19.0,2.9757450984588205,0,10.411568958072218,1.546896174558584,1.63867762474129,98.2,17,0.08904109589041095,0.09210526315789473,0.05422023476802683,0.2072458543619322,0.07597061909758657,0.16666666666666666,0.08636363636363636,0.096,0.06377865818016497,Mike Gesicki,TE,CIN
4701,00-0034829,2023,29,45,244.0,2,383.0,88.0,11.0,-2.1635309900038866,0,12.38879353742257,1.4400336210952658,1.6319732059571725,65.4,15,0.08928571428571429,0.10597675705589375,0.053268765133171914,0.21870997707328643,0.08103620059780804,0.15384615384615385,0.08029197080291971,0.08666666666666667,0.06398966772337678,Mike Gesicki,TE,CIN
4702,00-0034830,2018,13,23,163.0,1,165.0,74.0,8.0,3.8805752340122126,0,8.688995726495726,0.8127506165263603,0.6799220305072924,35.3,9,0.07419354838709677,0.06420233463035019,0.0835214446952596,0.1626521902849253,0.08282520325203252,0.125,0.08602150537634409,0.0891089108910891,0.04921781322327876,Hayden Hurst,TE,LAC
4703,00-0034830,2019,30,39,349.0,2,330.0,148.0,16.0,24.18915501820034,0,20.581897335606016,1.4997766139246562,1.4516325821426357,76.9,16,0.08863636363636364,0.08634222919937205,0.1022805805114029,0.2020283288140431,0.10417910447761194,0.05405405405405406,0.0935672514619883,0.08653846153846154,0.04933598511580163,Hayden Hurst,TE,LAC
4704,00-0034830,2020,56,88,571.0,6,594.0,245.0,35.0,15.596026029072053,0,15.097131554413492,2.3714876041374002,1.9091041231617936,149.1,16,0.14012738853503184,0.10965479047443234,0.14902676399026765,0.2979149151820937,0.12359307359307359,0.2222222222222222,0.1440329218106996,0.15185185185185185,0.09783464566929133,Hayden Hurst,TE,LAC
4705,00-0034830,2021,26,31,221.0,3,205.0,89.0,11.0,2.6473092014316153,0,13.105872261410997,0.9214804162384808,0.74846544782573,64.1,12,0.07363420427553444,0.0657683670195701,0.07337180544105523,0.16306600002895774,0.07332448573324486,0.15789473684210525,0.07534246575342465,0.08484848484848485,0.06389808206068821,Hayden Hurst,TE,LAC
4706,00-0034830,2022,52,68,414.0,2,340.0,186.0,25.0,20.734153085926952,0,30.282745875711505,1.8499471302396366,1.5295659701906628,105.4,13,0.13991769547325103,0.09985315712187959,0.10350584307178631,0.28975906890738024,0.1117107393416082,0.07692307692307693,0.1404494382022472,0.1323529411764706,0.08104949094152748,Hayden Hurst,TE,LAC
4707,00-0034830,2023,18,32,184.0,1,242.0,67.0,7.0,-3.7817815153393894,0,7.253798482432654,0.9336862850495129,1.1030723224379413,42.400000000000006,9,0.09169054441260745,0.10355156183140779,0.07444444444444444,0.2203770660840374,0.0954356846473029,0.1,0.07216494845360824,0.07476635514018691,0.06345215647541229,Hayden Hurst,TE,LAC
4785,00-0034970,2019,36,47,311.0,2,265.0,136.0,17.0,11.66209855065459,0,16.1115018675479,1.6185814586815699,1.2446851684646354,79.1,14,0.10955710955710955,0.08111417202326293,0.08405438813349815,0.22922700195427467,0.09353383458646616,0.08695652173913043,0.1111111111111111,0.10795454545454546,0.06454508363933088,Irv Smith,TE,KCC
4786,00-0034970,2020,30,43,365.0,5,346.0,126.0,22.0,27.78988184107979,1,13.723341240504347,1.4422338454832735,1.7173513376118181,98.5,12,0.1178082191780822,0.12030598052851182,0.08731808731808732,0.27295711318993277,0.11736334405144695,0.20833333333333334,0.14473684210526316,0.1534090909090909,0.08187183110298396,Irv Smith,TE,KCC
4787,00-0034970,2022,25,36,182.0,2,164.0,91.0,9.0,-4.330919062018104,0,8.079242191500256,1.0125863123846994,0.6759544389124099,55.2,8,0.12040133779264214,0.08555033907146584,0.08947885939036382,0.24904227794613587,0.08621506395073425,0.16666666666666666,0.08181818181818182,0.09016393442622951,0.071443363015117,Irv Smith,TE,KCC
4788,00-0034970,2023,18,26,115.0,1,105.0,66.0,5.0,-15.521264250023735,0,20.17794486215539,0.7541344676828547,0.44281665716418084,33.5,9,0.0804953560371517,0.04691689008042895,0.05714285714285714,0.15827654612007072,0.05258344764517604,0.0625,0.04672897196261682,0.04878048780487805,0.04359821963091179,Irv Smith,TE,KCC
4798,00-0034981,2019,21,25,174.0,5,110.0,97.0,14.0,12.927514516108204,0,16.62216117216117,0.8542889010630946,0.6255544908135122,68.4,11,0.07309941520467836,0.04664970313825276,0.07101024890190337,0.14696888531761976,0.0633879781420765,0.29411764705882354,0.1076923076923077,0.1292517006802721,0.07033419023136248,Foster Moreau,TE,NOS
4799,00-0034981,2020,7,9,140.0,2,109.0,51.0,5.0,10.175309042911977,0,7.481216931216931,0.26697133046312255,0.4478631897526195,33.0,7,0.03529411764705882,0.05638903259182618,0.06035502958579882,0.09805240254404918,0.07135575942915393,0.15384615384615385,0.05154639175257732,0.06363636363636363,0.04844534484277283,Foster Moreau,TE,NOS
4800,00-0034981,2021,30,44,373.0,3,325.0,189.0,16.0,-0.8733873719285308,0,19.27428102530404,1.2838548943451205,1.371077995628908,85.3,12,0.10426540284360189,0.09475218658892129,0.1157379056950398,0.23219985353653988,0.10925600468658465,0.1875,0.10062893081761007,0.10857142857142857,0.07798072879527543,Foster Moreau,TE,NOS
4801,00-0034981,2022,33,54,420.0,2,451.0,237.0,24.0,8.415477423375705,0,18.000290217774122,1.592284028324295,1.479503242114111,87.0,14,0.11134020618556702,0.10175992779783394,0.1611148878314072,0.24841825151661767,0.1214574898785425,0.08333333333333333,0.1509433962264151,0.14207650273224043,0.07227594457182733,Foster Moreau,TE,NOS
4802,00-0034981,2023,21,25,193.0,1,122.0,96.0,9.0,8.405415190608634,0,23.42259287023155,0.7503595506918839,0.4627327115190673,46.300000000000004,11,0.0641025641025641,0.04286718200983837,0.08518189884649512,0.13044759176171683,0.07185405807892778,0.045454545454545456,0.06716417910447761,0.0641025641025641,0.0448974050657461,Foster Moreau,TE,NOS
4809,00-0034988,2019,31,42,268.0,3,241.0,91.0,12.0,10.848702574748357,0,8.16935611558253,1.1400414272164123,0.6818791470999035,75.8,7,0.16091954022988506,0.10909913988229969,0.12330623306233063,0.32865862225066733,0.1458106637649619,0.17647058823529413,0.1518987341772152,0.15625,0.11197778171718963,Kaden Smith,TE,FA
4810,00-0034988,2020,18,21,112.0,0,41.0,89.0,8.0,6.103765146108344,0,57.582142857142856,0.7369420183704687,0.18233219561159042,29.2,13,0.051470588235294115,0.013217279174725984,0.08882235528942116,0.08777970569272196,0.04221635883905013,0.0,0.055944055944055944,0.05263157894736842,0.032530469463692875,Kaden Smith,TE,FA
4811,00-0034988,2021,3,3,33.0,0,22.0,11.0,1.0,1.6992588230641559,0,3.211764705882353,0.09107142857142857,0.06836216380702699,6.300000000000001,2,0.04477611940298507,0.03685092127303183,0.06470588235294118,0.09664491612290307,0.06407766990291262,0.0,0.045454545454545456,0.043478260869565216,0.037860576923076934,Kaden Smith,TE,FA
4824,00-0035025,2019,8,14,103.0,1,106.0,47.0,6.0,0.37588413123739883,0,1.953846153846154,0.4370897683397683,0.42711005052419104,24.3,5,0.08974358974358974,0.09217391304347826,0.11380145278450363,0.20835451505016722,0.0998062015503876,0.16666666666666666,0.12,0.125,0.06428911582623419,Hale Hentges,TE,FA
4825,00-0035039,2019,5,7,51.0,1,51.0,21.0,2.0,3.473770101204885,0,12.033333333333333,0.2259469696969697,0.22662698878894663,16.1,6,0.035175879396984924,0.030267062314540058,0.030390738060781478,0.07697746894710944,0.037144938091769844,0.1111111111111111,0.030303030303030304,0.04,0.03338725063249139,Stephen Carlson,TE,FA
4826,00-0035039,2020,1,2,11.0,0,0.0,11.0,1.0,-1.0015393345966004,0,0.0,0.0656084656084656,0.0,4.1,3,0.020202020202020204,0.0,0.05641025641025641,0.030303030303030304,0.01694915254237288,0.0,0.02564102564102564,0.022222222222222223,0.013942732775624021,Stephen Carlson,TE,FA
4843,00-0035102,2020,1,1,6.0,0,5.0,1.0,0.0,-0.37799627240747213,0,1.2,0.023255813953488372,0.014164305949008499,1.6,1,0.022222222222222223,0.01366120218579235,0.01282051282051282,0.04426229508196721,0.019543973941368076,0.0,0.0,0.0,0.013724481043060559,Brandon Dillon,TE,FA
4867,00-0035161,2020,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6000000000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505052,John Lovett,TE,FA
4898,00-0035222,2019,1,1,4.0,0,2.0,2.0,1.0,1.0050206788582727,0,2.0,0.027777777777777776,0.006535947712418301,1.4,1,0.02631578947368421,0.005917159763313609,0.023809523809523808,0.0442074120211772,0.019801980198019802,0.0,0.125,0.1111111111111111,0.02398081534772182,Zach Gentry,TE,LVR
4899,00-0035222,2021,19,25,167.0,0,75.0,127.0,11.0,-2.380375497394975,0,12.205839768339768,0.6900496061909105,0.30360370139788395,35.7,10,0.06906077348066299,0.031901318587834966,0.1073541842772612,0.12911221509126247,0.07778295295761528,0.0,0.09565217391304348,0.0873015873015873,0.047633025564391314,Zach Gentry,TE,LVR
4900,00-0035222,2022,19,23,132.0,0,64.0,102.0,6.0,-1.4360584165122199,0,6.57962962962963,0.6548866027948221,0.16718843098414457,32.2,14,0.04801670146137787,0.016688396349413298,0.08031496062992126,0.08537576927159744,0.042334830019243104,0.0,0.03773584905660377,0.03550295857988166,0.02996686892752113,Zach Gentry,TE,LVR
4907,00-0035229,2019,32,59,367.0,2,455.0,200.0,19.0,8.62641514076149,0,12.754188898383477,1.6349535173427503,1.2347662910987993,80.7,12,0.1359447004608295,0.10559294499883964,0.15527950310559005,0.28839140669031593,0.10594688221709007,0.08,0.11801242236024845,0.11290322580645161,0.07137424159340562,T.J. Hockenson,TE,MIN
4908,00-0035229,2020,67,101,723.0,6,710.0,329.0,40.0,8.834433764198621,1,18.346138715655993,2.8431272136557553,2.4844098542565236,175.3,16,0.17353951890034364,0.1425416583015459,0.17435082140964495,0.37434260499175215,0.16443029338185125,0.2222222222222222,0.18181818181818182,0.1862348178137652,0.11785032403797026,T.J. Hockenson,TE,MIN
4909,00-0035229,2021,61,84,583.0,4,616.0,199.0,32.0,5.361852340760338,1,10.916372441634628,2.4650607612285476,2.8275486641540875,145.3,12,0.19811320754716982,0.23601532567049807,0.1312664907651715,0.48598207185715314,0.21835205992509363,0.3076923076923077,0.23703703703703705,0.24324324324324326,0.15217846669459573,T.J. Hockenson,TE,MIN
4910,00-0035229,2022,86,129,914.0,6,981.0,413.0,44.0,3.3726695790851213,2,19.41275074444741,3.425389811720255,3.1387237849596232,215.4,17,0.19664634146341464,0.18086283185840707,0.18453976764968721,0.4396597776818476,0.1843485276321097,0.1935483870967742,0.18410041841004185,0.18518518518518517,0.12784748519129638,T.J. Hockenson,TE,MIN
4911,00-0035229,2023,95,127,960.0,5,976.0,336.0,48.0,31.82288797302312,0,17.28074780311485,3.599227069358351,3.746610934093204,219.0,15,0.22882882882882882,0.22825070159027128,0.1990521327014218,0.5258438045154603,0.23278370514064015,0.18518518518518517,0.24615384615384617,0.23873873873873874,0.16185535009533947,T.J. Hockenson,TE,MIN
4922,00-0035246,2019,10,22,169.0,1,366.0,16.0,7.0,1.2769552697002253,0,4.091673556328729,0.5103110613412964,1.1522549646870779,32.9,8,0.06321839080459771,0.13304252998909488,0.016129032258064516,0.20126161019817246,0.07667876588021778,0.07142857142857142,0.05982905982905983,0.061068702290076333,0.04287427022518765,JJ Arcega-Whiteside,TE,FA
4923,00-0035246,2020,4,8,85.0,0,121.0,11.0,4.0,-2.6289636204310227,1,4.6244671781756175,0.23003781098818946,0.39692925461343564,14.5,5,0.041025641025641026,0.06820744081172492,0.027989821882951654,0.11610441418784148,0.07030603804797353,0.0,0.06896551724137931,0.0625,0.03313831246000549,JJ Arcega-Whiteside,TE,FA
4924,00-0035246,2021,2,5,36.0,0,41.0,29.0,2.0,-3.3505652281455696,0,11.1,0.16619631360790194,0.18690497369558035,5.6,3,0.056179775280898875,0.056865464632454926,0.12083333333333333,0.12976203462731226,0.07758620689655173,0.0,0.07692307692307693,0.07142857142857142,0.026684456304202797,JJ Arcega-Whiteside,TE,FA
4925,00-0035249,2019,3,6,15.0,0,44.0,5.0,0.0,-6.069341478199931,0,1.2797619047619047,0.14953886693017127,0.1457569280839385,4.5,3,0.046875,0.04263565891472868,0.0117096018735363,0.10442102713178295,0.016968325791855202,0.0,0.0,0.0,0.016970885503092475,Josh Oliver,TE,MIN
4926,00-0035249,2021,9,15,66.0,0,131.0,25.0,4.0,-3.329060616903007,0,9.917088607594936,0.4262313525878032,0.30715717233392625,15.600000000000001,10,0.042492917847025496,0.03851808291678918,0.02453385672227674,0.0945538431039696,0.024924471299093656,0.0,0.03225806451612903,0.029411764705882353,0.017004207451330907,Josh Oliver,TE,MIN
4927,00-0035249,2022,14,25,149.0,2,213.0,74.0,7.0,4.889335005687351,0,13.563852423852424,0.9971246074187251,0.9319987777948757,40.900000000000006,12,0.07225433526011561,0.0749472202674173,0.07692307692307693,0.1683392791041073,0.06696629213483146,0.16666666666666666,0.06481481481481481,0.075,0.047081846437205026,Josh Oliver,TE,MIN
4928,00-0035249,2023,22,28,213.0,2,72.0,162.0,12.0,4.226230739208404,0,24.889920424403183,0.7489091654497183,0.26376018664152145,53.300000000000004,12,0.058333333333333334,0.018779342723004695,0.10764119601328903,0.10252347417840375,0.05867768595041322,0.08695652173913043,0.07100591715976332,0.07291666666666667,0.04637202018444406,Josh Oliver,TE,MIN
4935,00-0035259,2019,2,3,47.0,0,8.0,40.0,2.0,3.4183711246878374,0,1.875,0.10734006734006735,0.036683875134377285,6.9,3,0.03260869565217391,0.011267605633802818,0.12698412698412698,0.05792712798530312,0.07679738562091504,0.0,0.07407407407407407,0.06666666666666667,0.03343347223568175,Trevon Wesco,TE,TEN
4936,00-0035259,2020,1,2,5.0,0,7.0,0.0,0.0,-0.24578303541056812,0,1.0,0.07987711213517665,0.029879859910449082,1.5,2,0.03571428571428571,0.014861995753715499,0.0,0.06546102517440097,0.015873015873015872,0.0,0.0,0.0,0.013837638376383764,Trevon Wesco,TE,TEN
4937,00-0035259,2021,3,5,35.0,0,3.0,29.0,2.0,-1.3490544312517159,0,11.666666666666666,0.1377180925244053,0.02248908774395108,6.5,4,0.03289473684210526,0.0026019080659150044,0.054307116104868915,0.0514236317158899,0.030918727915194347,0.0,0.03508771929824561,0.03125,0.017843417151641592,Trevon Wesco,TE,TEN
4938,00-0035259,2022,2,4,26.0,0,23.0,12.0,1.0,-0.3263465259806253,1,4.533333333333333,0.19722222222222222,0.12198243174924166,6.6000000000000005,4,0.042105263157894736,0.028255528255528257,0.03870967741935484,0.08576231734126472,0.04043545878693624,0.0,0.038461538461538464,0.03125,0.022250691119951455,Trevon Wesco,TE,TEN
4939,00-0035259,2023,1,3,21.0,0,13.0,12.0,1.0,0.16023794352076948,0,2.3333333333333335,0.10138146167557932,0.05204558126568163,3.1,3,0.03260869565217391,0.016774193548387096,0.04067796610169491,0.062332398316970544,0.02861035422343324,0.0,0.02857142857142857,0.02702702702702703,0.012578105980686522,Trevon Wesco,TE,TEN
4978,00-0035308,2019,8,13,114.0,0,118.0,38.0,4.0,5.200765396934003,0,3.0497619047619047,0.3809368792127413,0.40321675817243907,19.400000000000002,5,0.07428571428571429,0.0880597014925373,0.06761565836298933,0.18187633262260128,0.0945273631840796,0.0,0.06896551724137931,0.06349206349206349,0.04773152248794411,Tommy Sweeney,TE,CHI
4979,00-0035308,2021,9,12,44.0,1,69.0,14.0,3.0,-3.790205474360846,0,6.285714285714286,0.31030502700722085,0.2467661392368234,19.4,7,0.042704626334519574,0.031292517006802724,0.017857142857142856,0.08909095310722154,0.022244691607684528,0.058823529411764705,0.027522935779816515,0.031746031746031744,0.02702627399626647,Tommy Sweeney,TE,CHI
4980,00-0035308,2022,1,1,7.0,0,-1.0,8.0,1.0,0.8010767865926027,0,0.0,0.02631578947368421,-0.0035714285714285713,1.7000000000000002,1,0.025,-0.003389830508474576,0.06666666666666667,0.034788135593220346,0.02127659574468085,0.0,0.05555555555555555,0.047619047619047616,0.014970059880239523,Tommy Sweeney,TE,CHI
4991,00-0035329,2020,10,20,159.0,3,175.0,56.0,8.0,2.5807918824721128,0,8.733958510940608,0.551503599819597,0.6764256392452573,43.9,10,0.05291005291005291,0.059442934782608696,0.04020100502512563,0.12691942719116633,0.05654338549075391,0.14285714285714285,0.058394160583941604,0.06962025316455696,0.04433537336645862,Donald Parham,TE,LAC
4992,00-0035329,2021,20,27,190.0,3,124.0,135.0,13.0,6.092056688910816,1,32.34261517615176,0.7225040682343802,0.4534351627693038,59.0,12,0.057692307692307696,0.036004645760743324,0.08083832335329341,0.11534217814705619,0.054332284815556194,0.10344827586206896,0.07262569832402235,0.07692307692307693,0.045722965328042896,Donald Parham,TE,LAC
4993,00-0035329,2022,10,12,130.0,1,124.0,42.0,5.0,8.140817218900931,0,5.846442577030812,0.3081751299068786,0.48038549550667853,29.0,6,0.0502092050209205,0.08010335917312661,0.05017921146953405,0.13939649486988204,0.08381689232753063,0.16666666666666666,0.06666666666666667,0.07407407407407407,0.05180051443269505,Donald Parham,TE,LAC
4994,00-0035329,2023,27,41,285.0,4,306.0,126.0,22.0,18.289647645852007,0,16.153978608239253,1.1253697769578344,1.07478475175157,79.5,13,0.08453608247422681,0.0815347721822542,0.07381370826010544,0.19203194145714358,0.08374963267704966,0.2,0.1375,0.14444444444444443,0.06839180330689423,Donald Parham,TE,LAC
5002,00-0035345,2021,3,6,17.0,1,13.0,8.0,2.0,-4.3384086560690776,0,2.8666666666666667,0.17418479677916673,0.07071037495785151,10.7,4,0.04,0.013429752066115703,0.021917808219178082,0.07074380165289257,0.025073746312684365,0.2,0.05555555555555555,0.07317073170731707,0.04172841432025583,Chris Myarick,TE,FA
5003,00-0035345,2022,7,8,65.0,1,23.0,38.0,5.0,7.242674909415655,0,11.55,0.3118604558705488,0.08991309022519026,19.5,7,0.04040404040404041,0.01761102603369066,0.049868766404199474,0.07469488143301314,0.046296296296296294,0.16666666666666666,0.07575757575757576,0.08333333333333333,0.03551524423560267,Chris Myarick,TE,FA
5007,00-0035356,2021,3,7,22.0,1,69.0,7.0,2.0,0.2695195387932472,0,0.5789473684210527,0.22625137011326268,0.3287329585837049,11.2,3,0.08045977011494253,0.10648148148148148,0.028925619834710745,0.20587484035759898,0.04119850187265917,0.25,0.07407407407407407,0.0967741935483871,0.04611710450465288,Tyree Jackson,TE,NYG
5026,00-0035428,2021,1,2,-1.0,0,1.0,2.0,0.0,-2.3016431941346203,0,0.0,0.054093567251461985,0.0015509019282604185,0.9,2,0.025974025974025976,0.0014144271570014145,0.006024096385542169,0.040092580686640095,-0.0016420361247947454,0.0,0.0,0.0,0.004829362524146812,Daniel Helm,TE,FA
5063,00-0035539,2019,2,3,13.0,0,4.0,8.0,1.0,0.5289287269115448,0,6.5,0.07282741738066095,0.013649717514124294,3.3,2,0.03614457831325301,0.00644122383252818,0.064,0.059369846535902056,0.02795698924731183,0.0,0.043478260869565216,0.041666666666666664,0.02415812591508052,Isaac Nauta,TE,FA
